"","195","196","197","198","199","200","201","202","204","205","206","207","209","211","212","213","214","215","216","219","220","221","222","223","224","225","226","227","231","232","233","234","235","236","237","238","240","242","243","245","246","247","248","249","250","251","254","257","258","259","260","261","262","264","265","266","267","268","269","271","272","273","274","277","278","279","280","281","282","283","287","288","289","290","291","292","294","295","299","300","301","302","303","304","306","307","308","309","310","311","312","313","314","315","316","317","318","319","320","321","323","324","325","327","328","329","330","331","332","334","335","336","337","338","339","340","343","344","345","347","348","349","350","351","352","353","354","355","357","360","362","363","364","366","367","368","371","372","373","376","377","378","379","380","381","382","385","386","389","391","392","393","394","395","396","397","398","400","403","404","406","408","417","419","421","422"
"195",0,0,15440.6542692584,19386.8056609491,15275.9693366767,3371.7887351082,16810.2761773927,13577.6916219153,14240.4078939365,16098.1393680213,2074.19806419376,15423.9942099614,16071.4501543265,13380.5092747488,7163.38774200781,0,16018.6280259169,15150.9492759189,19499.6797951481,23103.0066455995,6437.35583016681,21037.9429996492,22657.2656690788,20726.7273572352,22263.6305721013,24544.2182585859,24411.5154270548,20106.8241764614,16739.7132567692,23014.3588327188,24402.4869929262,18993.5218358875,18909.363647483,25912.9763561689,26174.5722377356,26047.3806141383,8964.15301775164,27723.5652633076,25336.6372746384,28109.2655127261,8874.80473550293,30800.6127474885,30576.6027914268,9884.88700076843,7108.67330095089,8858.04943729788,5448.51657593639,0,5193.30948775632,10733.0996853113,5945.70459012091,3757.35030891184,2710.65710945457,5778.33638747507,4833.48282815697,8793.89642252662,8116.69625070162,7136.38000904545,0,1748.53250530413,6712.00876570284,8073.60691986271,8837.55706682206,8844.7448530407,7777.42190051789,8361.6849878123,8669.42362750087,8429.13869385505,10890.9649601366,12212.5437876937,11043.1025834739,13571.6458961548,14040.473443475,11469.4336406309,12469.0135218613,11437.5466170768,13282.0338575358,1444.9542699774,17318.5216371901,17169.2628786813,18047.0762563972,18975.4183202114,21265.9051229706,0,151559.481511719,146527.81573187,147017.447061305,156705.685021411,155758.367263367,151716.048037248,148717.897251781,164779.631867547,156827.862374906,153792.874512423,155651.41489335,156342.042971295,159215.863550292,155974.468670845,156506.40080681,154392.758458883,151924.208581236,157881.561734419,157434.2510801,156906.856800604,157950.812553753,0,161106.814900739,164254.67584126,166216.124693874,165596.930765087,164685.760595909,162723.364108005,148324.51231028,148840.22182245,0,156885.921544048,157984.711818782,166751.0834433,167941.256329168,169589.797976488,169766.74068533,160989.823146875,161000.419781776,153440.938805934,151558.725700729,147511.703359994,155068.119898435,154965.442966166,36815.7472611033,35481.3568591302,34146.9361484118,32970.2838150401,32457.7731641342,32040.1219075074,32789.6610994721,0,31805.7168509735,36080.8356562609,35934.9568913856,0,39427.9703629602,38804.6463960547,39933.5388951204,38274.4259291693,38233.7204730745,40726.8808186851,0,39496.0835441885,39010.7415664004,144382.112307712,0,110053.360256096,146713.991633866,116709.557938412,0,107568.930128794,0,106756.3033977,14294.7032382565,15633.1704147938,152706.123356908,0,0,140377.767797838,0,145599.448304529
"196",0,0,6819.41416308782,9944.79344020769,9434.78287321913,18427.0360571636,11358.599944126,12367.9141296643,10568.4824400981,13532.2123893484,19889.0223719603,14484.3594672269,3967.82767221977,7089.2054501833,15305.9985190306,0,4002.28786728648,5534.01550122052,15009.6494731191,12106.4727412553,16366.8717224658,8573.65559760323,7446.86768633859,5547.27174950902,5987.89705842015,7278.74305255147,9158.0889413804,3933.98398828648,5988.42900927126,3308.50659431847,4912.48031101047,2030.47835127704,1467.22138710951,12132.8990158773,12862.3878314782,13714.7961616279,11109.7570066513,8210.6666363669,5632.429432825,9663.20299287608,11995.9573675167,12523.3436392255,12913.2631682893,11466.0650959133,12749.469310477,13000.5097687877,19458.9433581181,0,16299.1010394206,9320.99660019676,22099.8848744669,23229.5322510911,21765.6370794471,25080.8118236387,22963.1464867646,28047.1853210485,22315.5939350146,22926.137274525,0,18301.5298991529,24014.4410295724,25185.5394516839,26569.627652677,27752.3083849453,20087.0436665518,18667.9118169967,17202.8604517211,16267.7071573949,14797.2313884822,16656.4729473024,9840.37771640084,7492.92112048381,6577.49674142928,8387.54831755128,7300.75532414734,8822.13605518497,9329.55399118386,18457.1837614855,2594.57205103595,5038.3943787715,9326.23862482449,11244.5724933086,13416.858612039,0,131840.991233392,126808.484017016,127297.311800955,137005.393236204,136064.399366236,132012.821122774,129009.077168666,145060.645557086,137109.375144478,134074.640838667,135933.228949414,136627.368627059,139503.912825461,136259.579628492,136806.221137918,134685.427864523,132250.516242286,138233.64850833,137717.030891046,137216.085393634,138247.596729024,0,141402.861582998,144568.485584764,146498.409915526,145916.42954702,145014.516471224,143068.312826811,128615.466969648,129145.362927181,0,137169.702056686,138264.86046977,147036.885158874,148225.01066535,149876.242223127,150052.312373695,141277.218282512,141291.003760075,133726.655601419,131849.387949295,127797.183212838,135348.413306368,135245.437740328,19178.9291758148,17348.0565294437,15276.4375511648,15261.032364017,13897.8867333821,12968.0468628353,13409.4479824322,0,12114.7683262006,16469.832991182,16315.5798167037,0,19710.9879392371,19178.0764586253,20288.2586586676,18833.056868806,18927.0403817952,21337.1792117954,0,20590.2846536095,20600.5637385756,125503.533872558,0,90333.5797248249,127363.699741253,97050.9470823634,0,89547.7041956255,0,87102.0917212049,10470.1970858569,34809.8965074087,133083.628187752,0,0,121187.788673924,0,126113.100248448
"197",15440.6542692584,6819.41416308782,0,5342.2014325557,2746.79416675404,13288.9354098278,5115.1479748614,5548.50448586512,3755.55088240108,6969.59268883623,15008.1258736658,7786.9001418703,3482.66102102037,7419.12414275051,9508.30333458126,0,6139.45010670441,7371.09846816584,9192.38645851872,8955.92246924216,10611.3799410166,5959.17701230947,7226.02527583457,0,6876.11512868622,9171.09592487854,9034.08860978663,5042.49078693889,9473.63304161625,9340.76730534969,11497.3745560945,7727.81241771108,7162.06708220965,10951.1041964702,11386.5054615712,11627.3495084276,0,13146.9122342808,11394.2014059112,12843.4116135139,6639.94416926713,0,15142.0251761289,5749.58148631431,9622.70011548243,7161.73439426207,13732.1127763194,0,10974.2868236438,7677.89941437473,16388.2138221429,18466.743792918,16920.5456221672,20090.9523575662,17660.8693318902,22885.9876552403,16182.7186354002,17037.8451508167,0,13775.6398454458,18373.2235887693,19400.5807577798,20861.6072616521,22411.9088161157,13900.4799838028,12360.2612983317,10859.6330651017,10013.9043984915,8163.06774661891,9878.23648722182,9114.04648546408,1969.60902195877,2093.62751608596,4815.91987693732,4573.96805969162,4229.74706442626,2713.15843494492,0,4523.4218031759,2059.50959592631,4048.06193755396,0,8685.39619113391,0,136851.558799763,131927.626486614,132370.997241361,141855.024599848,140880.828445053,136882.352004025,133917.970623263,150074.719024727,142240.925581582,139212.40150551,141070.759561777,141808.859471885,144432.472865363,141439.100729783,142086.133172842,139925.778215581,137638.660487541,143691.76010016,142703.592152262,142538.907361745,143510.515223379,0,146659.900004794,149905.56157614,151638.027842674,151273.744429568,150403.144111216,148505.02449842,133848.031599815,134455.417496104,0,142143.169546689,143308.47458045,152217.627671894,153383.421573631,155061.628369439,155229.392856298,146210.732577188,146198.075066802,138680.136886365,136760.625182043,132756.435372478,140450.971355785,140298.972160785,25977.3218734886,24104.5033000897,21878.9484534561,22071.4613446124,20612.9180733609,19528.1399088247,19759.7573001486,0,17992.2476511021,22450.7036808487,22282.6762322578,0,25044.2961353716,25073.0293348118,26119.9424819599,25011.5020232138,25228.6857552703,0,0,27103.9956017147,27275.5455117142,128950.694564371,0,95411.5661203344,131407.679368104,101750.334901224,0,96105.3825589975,0,92589.9167655387,3658.94705502076,31064.8566803837,137651.452480891,0,0,125007.038797415,0,130385.004428629
"198",19386.8056609491,9944.79344020769,5342.2014325557,0,4142.57290574029,16675.3206279667,3131.19296670231,6325.48543541432,5173.88667007367,5291.79916342281,18511.3906052386,6534.21261198088,8171.78191973951,12700.492401275,12545.2589500685,0,10940.8383797471,12415.3180252822,5261.98599261715,3800.41593205563,13561.4458160975,2530.39112630405,5128.8991872307,5046.43155414498,6007.31964323264,7743.63993531324,6031.85255477335,6274.78177643404,14291.4944566537,11054.6704264063,13445.5575368535,11567.5422824627,10910.9767027773,6615.05674250102,6801.57835883727,6693.68077081113,11162.8953224403,13033.00907795,12382.7057015662,11313.9086553993,10636.8915089954,13254.2078518845,12488.3961997384,9580.73376229661,14515.658950657,10537.8060691525,16410.5366786892,0,14385.0368065786,12982.1580289027,18897.62947351,21889.6559971158,20346.1150590636,23236.5709418442,20597.2875291566,25755.347979552,18039.4635429221,19252.5770333979,0,17645.0531228835,20865.373219356,21643.9879986555,23148.966252891,25100.9120365901,15826.1865503446,14181.6055716387,12774.4871442668,12234.2569070954,9677.48384629051,10301.3887644338,14448.6771308841,7096.67611714737,7432.81819425247,10009.0637484323,9902.54654015489,9193.0056826623,6286.96034502476,18649.8333616238,8621.27059873914,5508.71927497535,1405.37300508187,1486.65900190521,3557.55625030177,0,134886.569518691,130086.54490899,130479.706725157,139717.050695731,138710.622199123,134770.765830422,131850.589897571,148097.827271778,140400.138801903,137382.19055273,139237.994582885,140024.154801757,142372.202988666,139652.634836957,140413.373814963,138210.067987478,136099.447599806,142230.689999771,140705.932852489,140915.774729062,141816.40232919,0,144955.38376516,148290.923041311,149795.584587665,149681.707854115,148849.610538957,147012.108159243,132131.309875867,132827.508685493,139795.061116678,140132.411106514,141370.752020581,150420.387009947,151560.016995923,153266.68202115,153424.960233781,144153.555005418,144113.607527263,136652.730639649,134691.888131902,130742.874980268,138580.521244838,138375.542936941,27863.0197236171,25794.2945807793,23150.5271714742,24152.015201915,22249.3424396048,20801.0828979826,20620.8107115238,0,18289.55818633,22611.5064672375,22432.6406324049,0,24285.0451490679,25001.4889022059,25923.3461437978,25357.1876158612,25771.1640718795,27814.4803143753,0,28004.1527456039,28590.5192424602,125641.854793852,0,93596.7675039575,128551.349691803,99531.1851831977,0,96602.2939424077,0,91259.0759800213,5110.35417438826,34908.6300886047,135244.829354697,0,0,121980.477661857,0,127721.920033958
"199",15275.9693366767,9434.78287321913,2746.79416675404,4142.57290574029,0,0,2564.78327038626,3146.46589718863,1379.45761379261,4223.65385509183,14484.6849974005,5064.7633778862,6224.9006699542,9720.24757094583,8587.03932099559,0,8825.99619858392,9933.66690010623,6682.07781461652,7928.56584392768,9646.80425930549,5879.42850784474,7951.1547170908,6640.61511991198,8120.353642868,10327.5343842834,9442.8032168037,6965.34288164589,12116.0236223991,11664.6374462614,13928.8902824586,0,9882.61014211122,10643.3616698643,10900.628312487,10836.2148777558,7078.42330469187,14957.7162799681,13546.5011390562,14077.6455106882,6494.46258626055,16417.8349223343,15888.8219483197,5439.40097709499,10487.9931633054,6459.69333969604,12630.5169806039,0,10350.5637414371,9401.02931371061,15210.6675150853,17900.2714977245,16349.0431753906,19337.7703603158,16756.7729405788,21965.9011980571,14645.2689890442,15698.2719458781,0,0,17201.3721530976,18095.5775887015,19590.2503673221,21379.5121497518,12369.9712286061,10750.3965661099,0,8572.99772605774,6277.25809763018,7600.37648572606,10966.2011518784,3612.86149203239,4332.83159560849,6323.7224782835,6523.97838931301,5338.27404674606,2191.96545443138,0,7251.20939189955,4424.28109095179,2773.57541207306,4102.7931832195,6798.5385571732,0,138129.785743172,133264.250144626,133683.852665441,143049.025803225,142058.536661675,138088.716653682,135145.711974558,151349.191525365,143579.435524255,140555.422597522,142412.875719442,143173.694270531,145665.391801168,142803.051801777,143502.90175229,141322.411721111,139115.23200502,145204.093124259,143966.902074889,143978.418701081,144917.692134702,0,148062.762551914,151350.053835098,152977.137441907,152728.67762008,151875.308610259,150003.991084391,135243.151576466,135891.385221926,0,143400.010357986,144600.890927624,153578.12532935,154731.765784863,156423.587421999,156586.91824112,147445.433239362,147419.30960888,139928.298911512,137988.176175125,134010.364007908,141775.128662382,141597.790391635,28492.2047621409,26568.3860865827,24226.6473772933,24615.0974839468,23048.3591768009,21862.3152184914,21977.1600017997,0,20015.2163208562,24462.6303783244,24289.8535518414,0,26735.7126863201,27019.9372600628,28027.831108474,27099.1831873903,27380.2717143582,0,0,29371.1851984307,29657.331977798,129486.086568691,0,96751.309485858,132215.829306644,102895.128502372,0,98329.8799540275,0,94146.3365346928,1280.35004305367,30843.1570857352,138707.247420695,0,0,125714.883727726,0,131301.666290604
"200",3371.7887351082,18427.0360571636,13288.9354098278,16675.3206279667,0,0,13914.997025996,10603.5606749135,11503.4511544702,12978.9862302777,1848.58735504672,12220.5974072721,14558.3792585861,12869.1254320958,4145.50074512199,0,15068.7234706492,14539.6283683304,16322.8476123587,20295.6369556597,3232.18132113107,18532.5786071341,20376.6086515205,18607.6046174432,20162.7358773972,22457.8711308428,22030.0956415948,18203.2271579551,16449.5537034564,21638.1583211426,23277.1589058151,0,17833.3805422987,23275.8064749638,23473.5113640733,23246.2430254752,7317.64611745384,26112.5456725875,23926.2410189668,26126.6029291587,6679.9449625985,28713.2129353678,28360.0323617917,7542.6801028985,6856.67010358508,6236.5114387695,2411.82450381099,0,2330.46570853894,10242.8457299975,4173.07456535634,5235.50078994514,3682.91998279315,6805.62878547549,4537.31700027477,9670.260713006,5689.19716645102,5311.37172609216,0,0,5800.4796743976,7119.21897686047,8337.60880159196,9325.97827205758,4704.84880629515,5039.47966626109,0,5123.36774665345,7684.74851671339,8862.9303866313,11026.8391120764,11579.4522303943,12224.372403853,10044.7213320255,11156.5971685123,9689.79026123221,10860.0338501963,0,15891.8614657744,15186.3210197857,15394.9415451735,16113.8040310428,18261.7485863285,0,150014.093192127,145045.42110443,145508.226048047,155069.991673518,154104.48971176,150091.125453136,147114.625523832,163237.616832848,155354.618818224,152322.891214708,154181.598651419,154899.157724556,157624.294699201,154530.305798676,155125.181910644,152986.041529751,150612.142395195,156618.515961104,155875.614795685,155553.334377119,156559.107006492,0,159712.048489236,162912.238345581,164749.193633811,164268.146785989,163377.592637009,161447.15237616,146911.576492912,147476.361014177,0,155319.722829871,156459.273843816,165309.516524031,166486.089899238,168151.563251108,168323.377345876,159401.172367224,159396.845909405,151863.065738111,149956.939556164,145936.598220375,153577.190573855,153445.466210674,36464.8624563533,34971.0551523302,33372.5716298331,32549.9146704152,31779.2298473042,31168.2731759477,31772.3325157765,0,30521.0678719947,34896.6214777367,34741.8542993426,0,37968.3467299945,37602.2283095688,38707.1146215289,37232.3537448265,37276.0105173725,0,0,38739.3444479274,38440.8410356604,142113.366094261,0,108539.311619382,144685.997948451,114994.756367359,0,107302.370535127,0,105488.647356112,11570.5566672638,18258.7212712503,150922.242602363,0,0,138257.001320647,0,143673.939388086
"201",16810.2761773927,11358.599944126,5115.1479748614,3131.19296670231,2564.78327038626,13914.997025996,0,3340.81998735892,2768.36476697145,2355.86496566329,15763.0483116677,3545.20437454051,8561.86029018647,12282.4175896746,9770.95429804067,0,11254.4244458732,12444.1263638541,4122.72127030226,6406.50873902282,10728.1223461627,5575.35185496357,8088.87026993516,7461.58776615155,8713.56407966357,10673.9552404044,9150.4434810528,8271.88410436156,14584.5654231093,13146.534423161,15501.3130990683,12621.7752467437,12007.4782673601,9603.79600284511,9684.64222570822,9349.25742973354,9257.71357489694,15777.733619619,14779.4956903134,14332.9672290114,8386.44239403506,16363.778719906,15618.4373265921,7332.69620931972,12714.6824338198,7992.01177395266,13451.3541016662,11178.2635811517,11685.2449969875,11914.0470317459,15879.0226549693,19074.3876891606,17547.20744042,20327.8538670959,17654.9903034228,22767.0953797763,14938.0344052642,16185.3238242796,0,15061.9508289001,17830.8043566853,18569.3343353122,20074.3100824039,22080.2830348643,12744.4280349324,11101.3396176103,9724.51584312926,9250.11455681408,6633.13085788699,7172.08671156669,13494.3395567439,6177.23914871854,6880.18112744613,8832.26909311725,9083.82156393392,7792.7787090358,4547.21278666647,16208.5064086785,9435.00850388806,6358.44626609081,2446.97645815056,2207.50875296848,4556.0152107839,0,138017.450735804,133215.297270576,133609.542403969,142847.523114837,141840.596685475,137901.585135048,134981.724763608,151228.859822532,143529.049057784,140510.795361262,142366.692714564,143151.536697593,145503.339314064,142780.063326497,143536.60257954,141335.014963307,139215.631869652,145342.138881121,143837.053213784,144036.702660713,144940.574393978,0,148080.051694375,151411.64219406,152924.659696871,152801.307343278,151967.076061479,150125.842531383,135256.138445078,135948.412816887,142925.948714689,143263.575857871,144501.394588721,153548.314031512,154688.658401806,156394.586549302,156553.130931646,147284.698861673,147244.60695266,139783.920826354,137823.009673438,133874.030010853,141710.059062844,141505.979704649,30076.3242641761,28077.1572406389,25575.2070963591,26264.8687705521,24532.5654841401,0,23167.1422879733,0,20986.0960296499,25374.7969737594,25197.7771664591,0,27258.6406150195,27834.1891221509,28788.7185249243,28084.6009797403,28444.9512854335,30568.2119027472,0,30578.320569886,31026.546465093,128655.049322129,0,96723.753818969,131636.344481042,102660.871329165,0,99371.2116170367,0,94356.6879372756,2756.23775158255,32172.0249710497,138366.914416736,0,0,125043.45279776,0,130826.828978897
"202",13577.6916219153,12367.9141296643,5548.50448586512,6325.48543541432,3146.46589718863,10603.5606749135,3340.81998735892,0,1825.24006811782,0,12452.0567964922,2816.94380711035,8819.45096545212,11288.9015527278,6469.74214954714,0,11130.290167274,11922.4683916391,6219.9618621433,9747.27269794369,7399.72992721624,8563.5045858149,10877.7828942343,9749.22357805471,11193.930626364,13349.0452404592,12188.663319276,10109.4544548515,14216.3541319321,14764.9548587935,16993.1995390658,13173.4885332003,12644.1591631362,12905.8441634575,13014.3691571654,12688.5269464912,6816.34139960231,18093.5365639575,16683.8556738668,17087.8275568994,5603.37784314225,19316.7959043098,18682.2048698215,4639.70884365864,10204.0875558576,4902.77845725555,10117.8652784037,0,8410.74539218397,10232.4944235715,12575.2774717182,15741.1382451777,14218.5401772415,16987.8191787443,14318.9798955115,19447.1713755096,11757.6683933376,12932.8428132634,0,11834.1308652975,14540.2994912875,15327.2328913377,16831.6203188416,18779.0446156952,9520.18416248701,7877.166721396,6451.94718381355,5922.54227368843,3358.01107512398,4453.91795587702,11845.6768264318,5471.9249797308,6429.15282643974,7304.48026684664,7944.45089264959,6137.35372839832,3336.46492046806,13064.7418704097,10011.836939564,7461.80631092315,5257.73685522437,5548.05851392747,7688.78744315308,0,141046.448529144,136208.69809372,136617.329854029,145923.498471633,144924.769381591,140970.05461087,138038.115520261,154262.711861508,146523.703982198,143502.030111392,145358.894876548,146129.862764708,148559.157780769,145758.860082766,146481.626345427,144292.698499616,142118.905594901,148221.301618698,146875.75549599,146966.646390189,147892.21150764,0,151035.175629921,154339.797792435,155920.853981383,155722.623317516,154876.301443377,153015.717262723,138213.340804888,138878.814216524,0,146305.779758956,147523.63169379,156531.476792547,157679.544060493,159377.373290522,159538.699961106,150339.896311885,150307.06407376,142830.208405266,140880.139817752,136915.780984056,144712.988579145,144523.857530272,31515.9483053359,29623.9599688595,27331.2692826634,27616.2460109532,26117.5058845668,24970.0407542616,25111.0224266659,0,23161.6311237077,27608.5005371752,27435.5941391887,0,29838.0946538007,30161.7710291771,31165.7096300674,30245.3181779238,30523.1914016889,32755.1139914941,0,32498.4886196381,32751.878529813,131957.05602597,0,99702.5429729099,134870.384966275,105750.913411092,0,101468.775877805,0,97184.7152570262,1927.54071942982,28851.344211652,141508.486210767,0,0,128305.743059207,0,134023.501745634
"204",14240.4078939365,10568.4824400981,3755.55088240108,5173.88667007367,1379.45761379261,11503.4511544702,2768.36476697145,1825.24006811782,0,3588.95023860288,13337.9359151194,0,7114.18944099683,10041.4376479281,7381.46778783648,0,9549.91491966643,10483.2032380767,6594.82957197632,8863.16814844913,8414.82061465676,7143.87305750656,9301.44010243486,8019.50405639666,9499.13631854806,11700.5931436218,10742.0747996164,8304.02769750707,0,12939.9029591859,15169.7020248268,11443.525365434,10896.3842635755,11773.9504305364,11975.1663676076,11807.0683630249,6492.57418655181,16326.6018386547,14868.2650876998,15449.9986339366,5644.51691886352,17767.9543837797,17210.7208769735,4584.54031608548,9950.91719680019,5382.3771591411,11342.8278575905,0,9211.23673266568,9349.05714505499,13898.2529302164,16723.5091830323,0,18106.6265290351,15497.1163247266,20690.3367386356,13281.449242701,14357.6037446701,0,12494.5666023076,15885.273794291,0,18253.8695096633,20081.9685593092,11010.400153405,9385.43786902708,7909.05377840395,0,4900.38635499714,6262.00661266576,10953.4744727967,0,0,6291.47832931413,6725.29177404488,5184.07917537218,1975.94895605787,0,8257.4617236746,5638.13583782659,3906.52842569245,4786.13044782022,7313.55350822607,0,139489.822427857,134629.487124923,135047.085885986,144400.335165028,143408.029405902,139441.477291603,136500.800743751,152708.677407585,144944.688130696,141921.07870682,143778.435465739,144541.023681537,147020.831647632,144170.318357783,144873.869106796,142692.060772255,140489.665431395,146580.136102861,145325.420188934,145350.78576595,146288.018667198,0,149432.770172435,152722.655222998,154342.329299288,154101.864916988,153249.429252615,151379.42454311,136612.762625548,137263.6138454,0,144757.903818615,145962.144705379,154945.010988764,156097.685262155,157790.557480886,157953.543311081,148801.028527817,148773.497335985,141285.386855558,139343.191715333,135368.129684106,143139.212546499,142959.667011518,29700.4611800739,27802.4880454561,25506.1709549602,25805.4879875669,24294.0621081484,23145.1475306964,23292.3827305607,0,21365.2586729906,25816.2263823568,25644.0117466653,0,28113.9668864546,28382.0704627236,29394.0447176422,28442.4482152758,28712.0719098567,0,0,30676.8120169058,30926.6905212581,130726.544655235,0,98117.5083670851,133511.030057606,104241.88397316,0,99652.3397781031,0,95524.2798200579,103.003148750585,29735.5927400244,140041.490910122,0,0,126991.592567008,0,132615.386034121
